latitude,longitude,school_id,school_name,Grades,school_type,city,address,phone,fax,website,overview_url,ratings_url,reviews_url,freeandreducedLunch
33.75988,-84.45434,8563,Latin Academy Charter School,Other,charter,Atlanta,"2050 Tiger Flowers Dr Nw, Atlanta, GA  30314",(404) 587-1371,,,http://www.greatschools.org/georgia/atlanta/8563-Latin-Academy-Charter-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=8563&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=8563&s_cid=gsapi,
33.69537,-84.13054,6534,Leadership Preparatory Academy,Other,charter,Lithonia,"6400 Woodrow Rd, Lithonia, GA  30038",(404) 656-3103,,,http://www.greatschools.org/georgia/lithonia/6534-Leadership-Preparatory-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6534&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6534&s_cid=gsapi,65.6
33.82958,-84.32055,6594,Margaret Harris Comprehensive School,Other,public,Atlanta,"1634 Knob Hill Dr Ne, Atlanta, GA  30329",(678) 874-7002,,,http://www.greatschools.org/georgia/atlanta/6594-Margaret-Harris-Comprehensive-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6594&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6594&s_cid=gsapi,54.9296
33.65676,-84.450005,1026,Mcclarin Alternative School,Other,public,College-Park,"3605 Main St, College Park, GA  30337",(404) 669-8080,(404) 669-8089,,http://www.greatschools.org/georgia/college-park/1026-Mcclarin-Alternative-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1026&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1026&s_cid=gsapi,80.4487
33.69011,-84.33613,3866,Metro Regional Youth Detention Center,Other,public,Atlanta,"1300 Constitution Rd Se, Atlanta, GA  30316",(404) 635-4415,,,http://www.greatschools.org/georgia/atlanta/3866-Metro-Regional-Youth-Detention-Center/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3866&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3866&s_cid=gsapi,
33.77377,-84.25961,8588,Museum School Avondale Estates,Other,charter,Avondale-Estates,"3191 Covington Hwy, Avondale Estates, GA  30002",(404) 292-9760,,,http://www.greatschools.org/georgia/avondale-estates/8588-Museum-School-Avondale-Estates/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=8588&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=8588&s_cid=gsapi,
33.73585,-84.37948,2651,Neighborhood Charter School,Other,charter,Atlanta,"688 Grant St Se, Atlanta, GA  30315",(404) 624-6226,(404) 624-9093,http://www.neighborhoodcharter.com/,http://www.greatschools.org/georgia/atlanta/2651-Neighborhood-Charter-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=2651&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=2651&s_cid=gsapi,13.0102
33.7521,-84.40756,3090,North Metro Psychoeducational Program,Other,public,Atlanta,"601 Beckwith St Sw, Atlanta, GA  30314",(404) 802-6070,,,http://www.greatschools.org/georgia/atlanta/3090-North-Metro-Psychoeducational-Program/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3090&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3090&s_cid=gsapi,
33.747562,-84.24553,768,Peachcrest Elemenrtary,Other,public,Decatur,"1530 Joy Lane, Decatur, GA  30032",(678) 874-1602,(678) 874-1610,http://www.knollwoodes.dekalb.k12.ga.us/,http://www.greatschools.org/georgia/decatur/768-Peachcrest-Elemenrtary/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=768&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=768&s_cid=gsapi,94.2563
33.75496,-84.38535,6933,Provost Academy Georgia,Other,charter,Atlanta,"100 Edgewood Ave Ne, Atlanta, GA  30303",(404) 577-8593,,,http://www.greatschools.org/georgia/atlanta/6933-Provost-Academy-Georgia/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6933&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6933&s_cid=gsapi,
33.898193,-84.35907,1020,Ridgeview Charter School,Other,charter,Atlanta,"5340 Trimble Rd Ne, Atlanta, GA  30342",(404) 843-7710,(404) 943-0675,,http://www.greatschools.org/georgia/atlanta/1020-Ridgeview-Charter-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=1020&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=1020&s_cid=gsapi,55.5921
33.91754,-84.41709,993,Riverwood International Charter School,Other,charter,Sandy-Springs,"5900 Raider Drive, Sandy Springs, GA  30328",(470) 254-1980,(404) 255-8709,,http://www.greatschools.org/georgia/sandy-springs/993-Riverwood-International-Charter-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=993&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=993&s_cid=gsapi,33.2925
33.719055,-84.38883,3698,School Of Health Sciences And Research At Carver,Other,public,Atlanta,"55 Mcdonough Blvd Se, Atlanta, GA  30315",(404) 802-4420,,,http://www.greatschools.org/georgia/atlanta/3698-School-Of-Health-Sciences-And-Research-At-Carver/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3698&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3698&s_cid=gsapi,93.0412
33.719055,-84.38883,3699,School Of Technology At Carver,Other,public,Atlanta,"55 Mcdonough Blvd Se, Atlanta, GA  30315",(404) 802-4410,,http://www.schooloftechnology.org/,http://www.greatschools.org/georgia/atlanta/3699-School-Of-Technology-At-Carver/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3699&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3699&s_cid=gsapi,95.6989
33.58961,-84.51986,3284,South Metro Psychoeducational Program,Other,public,Union-City,"4025 Flat Shoals Rd, Union City, GA  30291",(770) 696-8142,,,http://www.greatschools.org/georgia/union-city/3284-South-Metro-Psychoeducational-Program/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3284&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3284&s_cid=gsapi,
33.641827,-84.481804,6443,The Main Street Academy,Other,charter,College-Park,"2861 Lakeshore Drive, College Park, GA  30337",(404) 763-3900,,http://www.themainstreetacademy.com/,http://www.greatschools.org/georgia/college-park/6443-The-Main-Street-Academy/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=6443&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=6443&s_cid=gsapi,71.8447
33.87892,-84.26281,3240,Warren Technical School,Other,public,Chamblee,"3075 Alton Rd, Chamblee, GA  30341",(678) 676-6502,,,http://www.greatschools.org/georgia/chamblee/3240-Warren-Technical-School/?s_cid=gsapi,http://www.greatschools.org/school/rating.page?state=GA&id=3240&s_cid=gsapi,http://www.greatschools.org/school/parentReviews.page?state=GA&id=3240&s_cid=gsapi,
