apartment_name,latitude,longitude,place_id,zipcode,website,property_address,map_url,phone
Columbia Citi Homes,33.7579163,-84.3449236,ChIJTxOlP60G9YgRoKN8upka1CQ,30307,http://www.columbiares.com/,"165 Marion Pl NE, Atlanta, GA 30307, USA",https://maps.google.com/?cid=2653775327989113760,
Pendleton Apartments,33.758809,-84.355559,ChIJva5cRwAE9YgRQskabB7h4vk,30307,,"933 Euclid Ave NE, Atlanta, GA 30307, USA",https://maps.google.com/?cid=18006201780959627586,
Inman Village Townhomes,33.7598098,-84.3620299,ChIJwRPuqgcE9YgRUYFudjipesA,30307,,"200 Montag Cir, Atlanta, GA 30307, USA",https://maps.google.com/?cid=13869584062411080017,(404) 522-0996
Highland Glen,33.7658643,-84.3543775,ChIJZ9ACgwIE9YgR7wQ2sU-xGjM,30307,,"436 North Highland Avenue Northeast, Atlanta, GA 30307, USA",https://maps.google.com/?cid=3682450601162441967,
The Office Apartments,33.7615621,-84.3824349,ChIJ_cF78HYE9YgRr2YoF3KZcqc,30308,http://www.theofficeapts.com/,"250 Piedmont Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=12065875066972825263,(404) 331-0830
Legacy Apartment Homes,33.7765729,-84.3848089,ChIJa5x-k2gE9YgRlqdEIazVujc,30308,,"800 Peachtree St NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=4015756953023457174,
Gardenwood Apartments LLC,33.7770416,-84.3870382,ChIJg6E4R2YE9YgR5rOOcMZ1qrU,30308,,"817 W Peachtree St NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=13090404762058142694,(404) 892-3405
Ford Factory Lofts,33.7729247,-84.3641512,ChIJmTtvphAE9YgRNEyufMuC8y4,30308,http://www.fordfactorylofts.com/,"699 Ponce De Leon Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=3383191555567143988,(404) 874-5237
AMLI Old 4th Ward,33.7689802,-84.3663627,ChIJQfERKw4E9YgRat6hswPvgsA,30308,http://www.amli.com/apartments/atlanta/Downtown/Atlanta/old4thward,"525 Glen Iris Dr NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=13871912601432219242,(404) 267-4583
Townhouse Atlanta,33.765649,-84.382315,ChIJT188AHEE9YgRJfZv8WkdIB0,30308,http://townhouseatlanta.com/,"450 Piedmont Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=2098709767214069285,(404) 892-1450
Mezzo Apartment Homes,33.8137278,-84.3919464,ChIJ37CkuqgF9YgRrUyMLVcOmZY,30309,http://www.mezzoapartmenthomes.com/,"2171 Peachtree St NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=10851720544715033773,(404) 479-7542
Windsor at Midtown,33.787016,-84.380719,ChIJB5SgA0QE9YgREjOFKgKGDAg,30309,http://www.windsoratmidtown.com/,"222 14th St NE, Atlanta, GA 30309, USA",https://maps.google.com/?cid=579985795885380370,(877) 897-6933
The Darlington,33.809701,-84.391496,ChIJbyhzTKkF9YgRvXc-LN357RQ,30309,http://www.thedarlingtonatlanta.com/,"2025 Peachtree St NE, Atlanta, GA 30309, USA",https://maps.google.com/?cid=1508136178564364221,(404) 351-5474
Camden Brookwood Apartments,33.802936,-84.397144,ChIJdddL5P8E9YgRGF4z_2cw4k0,30309,https://www.camdenliving.com/atlanta-ga-apartments/camden-brookwood,"147 26th St NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=5612101308878380568,(404) 541-0805
Post Parkside,33.7820375,-84.3795413,ChIJf-aCvkEE9YgRZrFffg2QJUg,30309,http://www.postproperties.com/GA/Atlanta/Midtown/Post-Parkside,"250 10th St NE, Atlanta, GA 30309, USA",https://maps.google.com/?cid=5198719732498280806,(404) 817-8030
Bryson Square at City Park,33.8035084,-84.4019275,ChIJHc0D7f0E9YgRPOvxvVKCL24,30309,http://www.brysonsquare.com/,"225 26th St NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=7939707959963151164,(404) 870-9709
100 Midtown Apartments,33.781227,-84.390101,ChIJiQ6H8l0E9YgRuNf8HKchVmQ,30309,http://100midtown.com/,"100 10th St NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=7230003253419497400,(404) 961-7130
1045 on the Park Apartment Homes,33.7830922,-84.3794088,ChIJOzubW68F9YgRwomNWOyuxrs,30309,http://www.1045onthepark.com/,"1045 Piedmont Ave NE, Atlanta, GA 30309, USA",https://maps.google.com/?cid=13530694460602419650,(404) 720-5784
"Atlanta Furnished Apartments, Corporate Apartments",33.7800426,-84.3838918,ChIJs1u-JGgE9YgRwq8ohAHSZDA,30309,http://www.executivecorporateliving.com/,"925B Peachtree St NE, Atlanta, GA 30309, USA",https://maps.google.com/?cid=3487142915445665730,(678) 208-0480
Peachtree Park Apartments,33.8136652,-84.3899331,ChIJvQGoW68F9YgRzrfgtkw_N7U,30309,http://www.peachtreeparkapartments.com/,"1000 Peachtree Park Dr NE, Atlanta, GA 30309, USA",https://maps.google.com/?cid=13057975243302287310,(404) 890-7234
Allure At Brookwood,33.8110733,-84.3894754,ChIJXRDx0a4F9YgRLKxk8qFcOHE,30309,http://allurebrookwood.maac.com/,"40 Peachtree Valley Rd NE, Atlanta, GA 30309, USA",https://maps.google.com/?cid=8158372575607827500,(404) 350-3033
Brookwood Valley,33.8099861,-84.3893605,ChIJ-yHZcakF9YgR96F6tNGnSBQ,30309,http://www.brookwoodvalley.com/,"2035 Peachtree Rd, Atlanta, GA 30309, USA",https://maps.google.com/?cid=1461602598199665143,(404) 352-1013
77 12th,33.784345,-84.384946,ChIJzYSEBUME9YgRT1yH2dSMRYg,30309,http://www.7712th.com/,"77 12th St NE, Atlanta, GA 30309, USA",https://maps.google.com/?cid=9819409408361716815,(404) 872-9080
Oakland City West End Apartments,33.7201656,-84.4261292,ChIJ37wfPCYD9YgRgH09YexReM4,30310,,"1191 Oakland Ln SW, Atlanta, GA 30310, USA",https://maps.google.com/?cid=14877731444703985024,(404) 753-1701
Venetian Hills Apartments,33.710813,-84.448446,ChIJ81x1VC8d9YgR_EgsnoeyZRQ,30310,http://venetianhills.webs.com/,"1829 Campbellton Rd SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=1469777148950366460,(404) 753-7558
Cascade Garden Apartments,33.7347973,-84.4374531,ChIJE8ZszzQD9YgRuMaM0lUhGNo,30310,,"763 Cascade Ave SW # 10, Atlanta, GA 30310, USA",https://maps.google.com/?cid=15715347552197723832,(404) 755-7368
Oakland Park Townhomes,33.7207941,-84.4272616,ChIJG-SHASYD9YgR9IacGeiSr1o,30310,,"1240 Oakland Dr SW, Atlanta, GA 30310, USA",https://maps.google.com/?cid=6534603109897635572,(404) 752-8937
Heritage Station Apartments,33.7335522,-84.4027629,ChIJGVmUfgwD9YgRXJwlxl8RtDU,30310,http://www.heritagestationatlanta.com/,"765 McDaniel St SW, Atlanta, GA 30310, USA",https://maps.google.com/?cid=3869737082862017628,(404) 588-5522
Donnelly Courts,33.733574,-84.428439,ChIJjaRLQzcD9YgRD3I8_Pfxsqg,30310,,"1250 Donnelly Ave SW, Atlanta, GA 30310, USA",https://maps.google.com/?cid=12156044391617425935,(404) 835-7247
One Source Atlanta Property Management,33.742981,-84.4376696,ChIJL5UwREsD9YgRlnnpCp5hNAg,30310,http://www.onesourceatlanta.com/,"1530 Ralph David Abernathy Blvd, Atlanta, GA 30310, USA",https://maps.google.com/?cid=591204782508177814,(678) 705-7877
Chateau Chennault,33.7582693,-84.418024,ChIJlQUew18D9YgRVgBMuvrODlc,30310,,"936 Mayson Turner Rd NW, Atlanta, GA 30314, Atlanta, GA 30314, USA",https://maps.google.com/?cid=6273178907236368470,
Caribu Apartments,33.6999141,-84.4196579,ChIJm9S-NcIC9YgRoeRuRGfxZnk,30310,,"2001 Sylvan Rd SW, Atlanta, GA 30310, USA",https://maps.google.com/?cid=8747944752045810849,(404) 755-8521
Ashley West End,33.7350201,-84.4149199,ChIJMbPgAxUD9YgRY0oBtjIXjKo,30310,http://www.ashleywestend.com/,"717 Lee St SW, Atlanta, GA 30310, USA",https://maps.google.com/?cid=12289222989756582499,(877) 741-5933
Ashby Park Apartments,33.7622712,-84.4167744,ChIJpUlMgZ8E9YgRLHp5RI1UzsI,30310,,"880 Rock St NW, Atlanta, GA 30314, USA",https://maps.google.com/?cid=14037250054276348460,(404) 221-9055
Capitol View Apartments,33.722367,-84.408232,ChIJtbinFxsD9YgRtVVGnQNuki0,30310,,"1191 Metropolitan Pkwy SW # 6, Atlanta, GA 30310, USA",https://maps.google.com/?cid=3283808040109102517,(404) 753-5000
Donnelly Gardens Apartments,33.734087,-84.428478,ChIJv-RxCTcD9YgRnbU6oJ6kw6s,30310,http://rjamesproperties.com/properties/donnellygardens/,"1295 Donnelly Ave SW, Atlanta, GA 30310, USA",https://maps.google.com/?cid=12376917202144245149,(404) 755-6142
Ashley Collegetown Apartments,33.745048,-84.417841,ChIJZ9eqdkID9YgRZfBqVB-7UNI,30310,http://www.ashleycollegetown.com/contact.php,"387 Joseph E Lowery Blvd SW, Atlanta, GA 30310, USA",https://maps.google.com/?cid=15154818489336393829,(844) 711-3987
Veranda At Collegetown,33.7438866,-84.4189799,ChIJZy2NN0ID9YgRH5vH5OO23Es,30310,http://www.integral-online.com/,"372 Legacy Dr SW, Atlanta, GA 30310, USA",https://maps.google.com/?cid=5466445137633057567,(404) 756-3018
1890 Adams House Apartments,33.7034365,-84.462633,ChIJ0Qj2HRcd9YgRB5Zhc_czQc4,30311,http://www.adamshouseapartments.com/,"2280 Campbellton Road, Atlanta, GA 30311, USA",https://maps.google.com/?cid=14862217383185061383,(404) 346-0550
Abbey Ridge Apartments,33.750373,-84.489284,ChIJ1-1JOGUc9YgRgYkC-f2nKnA,30311,,"3136 M.L.K. Jr Dr NW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=8082457190516033921,(404) 691-3963
Harmony Plaza 1 Apartments,33.7038745,-84.4532502,ChIJ1a3rvTsd9YgRBoN-LCWKoZs,30311,http://rjamesproperties.com/properties/plaza1/,"1871 Plaza Ln SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=11214396439394157318,(404) 755-6445
Dogwood Apartments,33.7503311,-84.4691564,ChIJ1V3fDpAc9YgRs5o8tpFfPU0,30311,,"95 Peyton Rd SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=5565709793932122803,(404) 696-2602
Appletree Townhouses,33.7036876,-84.4642868,ChIJ2eRb1BYd9YgRYdB0X8WtL04,30311,,"2328 Campbellton Rd SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=5633912722085433441,(404) 349-7988
Regal Heights Apartments,33.702548,-84.474784,ChIJ35uhTAkd9YgRDXHpgVU9E34,30311,http://rjamesproperties.com/properties/regal-heights-apartments/,"2640 Campbellton Rd SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=9084672310797496589,(404) 349-0877
Allen Hills Apartments,33.7539529,-84.488788,ChIJ8X4uAHAc9YgRIzTJsUr6lkM,30311,,"3086 Middleton Rd NW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=4870355245765047331,(404) 505-1790
Towne West Manor- Atlanta,33.747247,-84.496806,ChIJ8YCzD2wc9YgRLwcNQSZMkl0,30311,http://www.townewestmanor.com/,"330 Brownlee Rd SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=6742535319310894895,(404) 699-7178
Deerfield Gardens,33.6992836,-84.4846956,ChIJ9boAKqEd9YgR0RoLw48i-aQ,30311,http://www.deerfieldgardens.com/,"2909 Campbellton Rd SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=11887570692269087441,(404) 344-6080
Hidden Village Apartments,33.7080352,-84.487465,ChIJBRQCZq8d9YgRGmPBKsRD4-M,30311,http://www.hiddenvillageatlanta.com/,"3041 Landrum Dr SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=16421043176132928282,(404) 349-9440
Aspen Courts,33.7099603,-84.4443291,ChIJCcnLsC4d9YgRI3UQKBiE0fs,30311,,"1631 Stanton Rd SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=18145429612938687779,(404) 767-0297
Park Commons Apartments,33.7501408,-84.4733739,ChIJdfUCbI8c9YgRFabF1Nc2Rrs,30311,,"150 Peyton Pl SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=13494533634077861397,
Sierra Ridge,33.754904,-84.4864907,ChIJE5ucg3sc9YgRr_fivYDE7po,30311,http://www.sierraridgeatlanta.com/,"3020 Delmar Ln NW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=11164076583518664623,(404) 500-4692
Brentwood Creek,33.700815,-84.450652,ChIJgQQN0zsd9YgRdx3W44xAI44,30311,http://www.brentwoodcreekapartments.com/,"1935 Alison Ct SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=10242100951432699255,(404) 768-6344
Shamrock Gardens Apartments,33.7064144,-84.4533652,ChIJhR7wqTwd9YgRZ140jE4Fzrg,30311,http://www.shamrockatl.com/,"1988 Plaza Ln SW #43, Atlanta, GA 30311, USA",https://maps.google.com/?cid=13316586983098965607,(404) 758-7190
Columbia Commons Apartments,33.7514975,-84.4705313,ChIJMbts-I8c9YgRiscBgpAax4E,30311,http://www.columbiares.com/property/columbia-commons,"2524 M.L.K. Jr Dr NW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=9351472359216891786,(404) 699-7597
Eagles Nest Apartments,33.7054805,-84.48326,ChIJNUn5wqYd9YgR8Me8Q1J7SXM,30311,,"2900 Landrum Dr SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=8307306580915570672,(404) 349-7454
QLS Haven Apartments,33.7079834,-84.4481578,ChIJqTSAZS8d9YgRCX8su5AklCU,30311,http://www.qualitylivingservices.org/index.php?option=com_content&task=view&id=15&Itemid=28,"1840 Campbellton Rd SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=2707829479990656777,(404) 762-0934
Centra Villa Apartments,33.7079994,-84.4560741,ChIJr9gKrCMd9YgRAirSCWlWbYM,30311,http://rjamesproperties.com/properties/centra-villa-apartments/,"1717 Centra Villa Dr SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=9470320600566344194,(404) 753-2888
AMLI Parkside,33.7656628,-84.3655264,ChIJbaWsEg8E9YgRuOrQwvFLRHg,30312,http://www.amli.com/apartments/atlanta/Downtown/Atlanta/parkside,"660 Ralph McGill Blvd NE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=8666135084695349944,(404) 267-0968
Pencil Factory Flats & Shops,33.749726,-84.37801,ChIJBfK5TIwD9YgR2hsrinRNmGU,30312,http://www.pencilatl.com/,"349 Decatur St SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=7320686357220367322,(844) 723-4404
Henderson Place,33.757889,-84.3704951,ChIJbVv0CQoE9YgRL3YaVYx85ds,30312,http://hendersonpl.vsites.com/home,"520 Irwin St NE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=15845207806138021423,(404) 589-1374
Camden Vantage Apartments,33.7583827,-84.374713,ChIJE-SougoE9YgRYW_BhuDXiUE,30312,https://www.camdenliving.com/atlanta-ga-apartments/camden-vantage,"180 Jackson St NE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=4722543043608145761,(404) 221-0360
Mechanicsville Station,33.7405823,-84.4047843,ChIJeZUORXID9YgRSXwn5CHr6MM,30312,http://www.mechanicsvilleliving.com/mechanicsville-station/,"520 Fulton St SW, Atlanta, GA 30312, USA",https://maps.google.com/?cid=14116791562787060809,(404) 584-6600
Block Lofts,33.7662966,-84.3625009,ChIJfwKa-AQE9YgRs7NInEFdM7I,30312,http://www.blockloftsapartments.com/,"747 Ralph McGill Blvd NE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=12840709498939683763,(404) 907-2374
GE Tower Loft Apartments,33.7378293,-84.4038414,ChIJGZzOPHMD9YgRRsD7WNa6dzc,30312,http://www.getower.com/,"490 Glenn St SW, Atlanta, GA 30312, USA",https://maps.google.com/?cid=3996868624093265990,(404) 653-0988
The Burnett At Grant Park,33.729917,-84.364259,ChIJiVKdrtwD9YgR02fPn41Jgxg,30312,http://www.burnettgrantpark.com/,"880 Confederate Ave SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=1766336351479752659,(404) 635-1234
Highland Walk Apartments,33.7612187,-84.3646372,ChIJr_gumggE9YgRVrWdLVAXi9g,30312,http://highlandwalk.com/,"701 Highland Ave NE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=15603590967085348182,(404) 526-9555
Auburn Glenn Apartments,33.7529404,-84.3718154,ChIJR6o3b_QD9YgROF6izpdeCzE,30312,http://www.auburnglenn.com/,"49 Boulevard SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=3534022338702106168,(404) 584-1300
Trestletree Village,33.7285695,-84.3622785,ChIJr9X9dtsD9YgRGl0p7h-a5Mw,30312,,"904 Confederate Ct SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=14764094940357680410,(404) 622-7674
The Leonard,33.7466117,-84.377524,ChIJszQjg5ID9YgRyW6K18DbBbM,30312,http://www.theleonardatl.com/,"301 Memorial Dr SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=12899958328969031369,(404) 335-0058
Mattress Factory Lofts,33.7481796,-84.3778592,ChIJw-S7o40D9YgRUUoOqLYydEs,30312,http://bradenfellman.com/apartments/mattressfactory/directions/,"300 M.L.K. Jr Dr SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=5437026410227976785,(404) 659-7988
Techwood Homes Historic District,33.7677758,-84.3916683,ChIJ2-fQNmME9YgRHu3jBs04vrA,30313,http://www.artery.org/Techwood.htm,"Atlanta, GA 30313, USA",https://maps.google.com/?cid=12735679249485393182,
935M Apartments,33.7776745,-84.4086473,ChIJc1yhSJIE9YgR61IenOfKnlI,30313,http://www.935m.com/,"935 Marietta St, Atlanta, GA 30318, USA",https://maps.google.com/?cid=5953418853535863531,(404) 876-9356
Northside Plaza Apartments,33.7526485,-84.4022743,ChIJkxaP8nsD9YgRBgG6AMX6KUs,30313,,"440 Markham St SW, Atlanta, GA 30313, USA",https://maps.google.com/?cid=5416135750917423366,(404) 688-9019
Centennial Park North,33.7690609,-84.3921855,ChIJNdVdtnwE9YgR17ClRtg6fHM,30313,,"536 Centennial Olympic Park Dr NW, Atlanta, GA 30313, USA",https://maps.google.com/?cid=8321590912046444759,(404) 881-9614
Friendship Tower Apartments,33.7535567,-84.4031928,ChIJt_1SdHwD9YgR-yBIknzDDk8,30313,,"35 Northside Dr SW, Atlanta, GA 30313, USA",https://maps.google.com/?cid=5696705518467817723,(404) 681-2873
M Street,33.7769506,-84.40847,ChIJu-ozPJIE9YgR___IeLF2WNg,30313,http://www.mstreetatlanta.com/,"950 Marietta St, Atlanta, GA 30318, USA",https://maps.google.com/?cid=15589340614750699519,(844) 233-1701
Faith Hill Apartments,33.7632747,-84.4544304,ChIJ8S4jLl8b9YgRPHcKP17WJuA,30314,,"2046 Joseph E. Boone Blvd NW, Atlanta, GA 30314, USA",https://maps.google.com/?cid=16151832813883782972,(404) 799-2634
Westmar Student Lofts,33.7781372,-84.4123436,ChIJ9e54GZUE9YgRsWL-CBvlj98,30314,http://westmarlofts.com/,"800 West Marietta St NW, Atlanta, GA 30318, USA",https://maps.google.com/?cid=16109346296405320369,(404) 602-0717
Berean Village,33.748697,-84.4337699,ChIJb1_e700D9YgRnqW7aU6Fcfo,30314,,"230 Westview Pl SW, Atlanta, GA 30314, USA",https://maps.google.com/?cid=18046351753678136734,
CAU Suites,33.7515209,-84.4116919,ChIJe2Ds1WUD9YgRJz4UPQOCxps,30314,http://www.causuites.com/,"128 Mildred St SW, Atlanta, GA 30314, USA",https://maps.google.com/?cid=11224802071688789543,(404) 880-8690
Heritage Commons,33.753894,-84.412995,ChIJj5Q_Q2ED9YgRm3Sfj30Deh0,30314,http://www.heritagecommonscau.com/,"15 James P Brawley Dr SW, Atlanta, GA 30314, USA",https://maps.google.com/?cid=2124014012073997467,(404) 688-4573
Making A Way Housing,33.7641243,-84.4494838,ChIJLYiPLVgb9YgRFXhE9sQrWdw,30314,http://www.makingawayhousing.org/,"1905 Joseph E. Boone Blvd NW, Atlanta, GA 30314, USA",https://maps.google.com/?cid=15877770086216661013,(404) 794-3052
Azalea Gardens Apartments,33.7638588,-84.4235744,ChIJp8fwwKYE9YgRCNvtA8b_4Pg,30314,,"324 Archer Way NW, Atlanta, GA 30314, USA",https://maps.google.com/?cid=17933614942123842312,(404) 584-6101
"Opportunity & Carbo Properties, LLC.",33.763926,-84.4286912,ChIJT4zvjKgE9YgREDI_IHVATHs,30314,http://www.opportunityproperties.net/,"1247 Joseph E. Boone Blvd NW #47, Atlanta, GA 30314, USA",https://maps.google.com/?cid=8884547036691509776,(404) 755-9300
Ferdows Gardens,33.757965,-84.419744,ChIJYcetp18D9YgR14ntktuLfI8,30314,http://www.liliproperties.com/,"961 Desoto St NW, Atlanta, GA 30314, USA",https://maps.google.com/?cid=10339292619714955735,(404) 665-6400
Collier Heights Apartments,33.7649422,-84.4577435,ChIJz_d-Nl4b9YgRAMn03UusdIE,30314,,"2125 Joseph E. Boone Blvd NW, Atlanta, GA 30314, USA",https://maps.google.com/?cid=9328270170037471488,(404) 792-0679
Capitol Vanira Apartments,33.7288258,-84.3870484,ChIJ05x3waQD9YgRBCtKMPQ2hbU,30315,,"942 Hank Aaron Dr SE, Atlanta, GA 30315, USA",https://maps.google.com/?cid=13079921115177560836,(404) 586-0068
Columbia Blackshear,33.7115113,-84.3831334,ChIJact0qlMC9YgRfjodAPwQklY,30315,http://www.columbiares.com/property/columbia-blackshear-senior-residences,"14 Meldon Ave SE, Atlanta, GA 30315, USA",https://maps.google.com/?cid=6238067108381276798,(404) 525-0558
Forest Cove Apartments,33.7082324,-84.3597548,ChIJCx4QdCwC9YgRX71xvlRz6f8,30315,,"900 New Town Cir SE, Atlanta, GA 30315, USA",https://maps.google.com/?cid=18440396957054778719,(404) 622-1074
Brookside Park Apartments,33.701008,-84.406268,ChIJg4HcGe4C9YgRj2tYmxB_KmA,30315,http://www.brooksideparkatlapts.com/,"565 St Johns Ave SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=6929490685965396879,(855) 980-6829
Villas at Lakewood,33.708122,-84.399416,ChIJP4WQLPkC9YgRaGO9iqKTmmE,30315,http://www.thevillasatlakewoodga.com/,"1700 Giben Rd SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=7033096094414103400,(888) 716-2101
Manor III Apartments,33.713893,-84.398239,ChIJpxSD0P8C9YgR5aRNn1wo6JI,30315,http://www.cflane.com/id/1778/manor-iii-apartments-atlanta-ga-30315,"1483 Arthur B. Langford Jr. Pkwy, Atlanta, GA 30315, USA",https://maps.google.com/?cid=10585755302409118949,(404) 500-1691
Constitution Avenue Apartments LP,33.6942949,-84.357109,ChIJR3I5HyEC9YgRTpJsa9TDRe4,30315,,"960 Constitution Rd SE, Atlanta, GA 30315, USA",https://maps.google.com/?cid=17169344471522644558,
The Square at Peoplestown,33.7309872,-84.3888121,ChIJS9k1gqQD9YgRONT6hs8mWGY,30315,,"875 Hank Aaron Dr SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=7374687062583858232,(844) 704-3261
The Station at Richmond Hill Apartments,33.7059629,-84.37441,ChIJXVPcPTYC9YgRj5XQAwOz2Fw,30315,http://www.richmondoaksapts.com/,"1770 Richmond Cir SE, Atlanta, GA 30315, USA",https://maps.google.com/?cid=6690294071989147023,(404) 627-6302
Crogman School Lofts,33.7253503,-84.3958513,ChIJZUloBKgD9YgRuTyzsdi6lck,30315,,"1093 West Ave SW #201, Atlanta, GA 30315, USA",https://maps.google.com/?cid=14525721613010418873,(404) 614-0808
